id,n_layer,n_head,wd,layer,head,ood_acc,ood_acc_single_mean,delta_mean_single,delta_uniform_single,csv_ood_acc,sign_score,viol_score,head_type
jd230b4h,3,4,0.0,1,4,1.0,1.0,0.0,0.0,1.0,0.0120000001043081,0.0,neither
jd230b4h,3,4,0.0,2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.419,neither
jd230b4h,3,4,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0.06700000166893,0.012,neither
jd230b4h,3,4,0.0,2,3,1.0,1.0,0.0,0.0,1.0,0.0989999994635582,0.269,neither
jd230b4h,3,4,0.0,2,4,1.0,1.0,0.0,0.0,1.0,0.0,0.825,violation-detecting
jd230b4h,3,4,0.0,3,1,1.0,0.999,-0.0010000000000000009,-0.0010000000000000009,1.0,0.0,0.884,violation-detecting
jd230b4h,3,4,0.0,3,2,1.0,0.988,-0.01200000000000001,-0.01100000000000001,1.0,0.0,0.807,violation-detecting
jd230b4h,3,4,0.0,3,3,1.0,0.985,-0.015000000000000013,-0.013000000000000012,1.0,0.0,0.745,neither
jd230b4h,3,4,0.0,3,4,1.0,0.976,-0.02400000000000002,-0.02400000000000002,1.0,0.0,0.808,violation-detecting
k9wknx6b,3,4,0.01,1,1,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
k9wknx6b,3,4,0.01,1,2,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
k9wknx6b,3,4,0.01,1,3,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
k9wknx6b,3,4,0.01,1,4,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
k9wknx6b,3,4,0.01,2,1,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
k9wknx6b,3,4,0.01,2,2,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
k9wknx6b,3,4,0.01,2,3,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
k9wknx6b,3,4,0.01,2,4,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
k9wknx6b,3,4,0.01,3,1,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
k9wknx6b,3,4,0.01,3,2,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
k9wknx6b,3,4,0.01,3,3,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
k9wknx6b,3,4,0.01,3,4,0.512,0.512,0.0,0.0,0.512,0.0,0.0,neither
5gekouta,3,4,0.001,1,1,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
5gekouta,3,4,0.001,1,2,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
5gekouta,3,4,0.001,1,3,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
5gekouta,3,4,0.001,1,4,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
5gekouta,3,4,0.001,2,1,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
5gekouta,3,4,0.001,2,2,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
5gekouta,3,4,0.001,2,3,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
5gekouta,3,4,0.001,2,4,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
5gekouta,3,4,0.001,3,1,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
5gekouta,3,4,0.001,3,2,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
5gekouta,3,4,0.001,3,3,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
5gekouta,3,4,0.001,3,4,0.111,0.111,0.0,0.0,0.111,0.0,0.0,neither
02mnswty,3,4,0.0,1,1,0.898,0.895,-0.0030000000000000027,-0.0030000000000000027,0.898,0.0240000002086162,0.007,neither
02mnswty,3,4,0.0,1,2,0.898,0.895,-0.0030000000000000027,-0.0020000000000000018,0.898,0.006000000052154,0.003,neither
02mnswty,3,4,0.0,1,3,0.898,0.895,-0.0030000000000000027,-0.0020000000000000018,0.898,0.0160000007599592,0.01,neither
02mnswty,3,4,0.0,1,4,0.898,0.896,-0.0020000000000000018,-0.0010000000000000009,0.898,0.0130000002682209,0.004,neither
02mnswty,3,4,0.0,2,1,0.898,0.898,0.0,0.0,0.898,0.1659999936819076,0.0,neither
02mnswty,3,4,0.0,2,2,0.898,0.879,-0.019000000000000017,-0.04500000000000004,0.898,0.0,0.131,neither
02mnswty,3,4,0.0,2,3,0.898,0.898,0.0,0.0,0.898,0.1400000005960464,0.0,neither
02mnswty,3,4,0.0,2,4,0.898,0.898,0.0,0.0,0.898,0.1369999945163726,0.0,neither
02mnswty,3,4,0.0,3,1,0.898,0.894,-0.0040000000000000036,-0.006000000000000005,0.898,0.1400000005960464,0.028,neither
02mnswty,3,4,0.0,3,2,0.898,0.895,-0.0030000000000000027,-0.0030000000000000027,0.898,0.202000007033348,0.034,neither
02mnswty,3,4,0.0,3,3,0.898,0.89,-0.008000000000000007,-0.008000000000000007,0.898,0.0540000014007091,0.105,neither
02mnswty,3,4,0.0,3,4,0.898,0.89,-0.008000000000000007,-0.008000000000000007,0.898,0.1449999958276748,0.052,neither
86v8r1m1,3,4,0.01,1,1,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
86v8r1m1,3,4,0.01,1,2,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
86v8r1m1,3,4,0.01,1,3,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
86v8r1m1,3,4,0.01,1,4,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
86v8r1m1,3,4,0.01,2,1,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
86v8r1m1,3,4,0.01,2,2,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
86v8r1m1,3,4,0.01,2,3,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
86v8r1m1,3,4,0.01,2,4,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
86v8r1m1,3,4,0.01,3,1,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
86v8r1m1,3,4,0.01,3,2,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
86v8r1m1,3,4,0.01,3,3,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
86v8r1m1,3,4,0.01,3,4,0.367,0.367,0.0,0.0,0.367,0.0,0.0,neither
lt6dkmxp,3,4,0.001,1,1,0.915,0.913,-0.0020000000000000018,-0.0020000000000000018,0.915,0.0,0.002,neither
lt6dkmxp,3,4,0.001,1,2,0.915,0.913,-0.0020000000000000018,-0.0020000000000000018,0.915,0.0,0.002,neither
lt6dkmxp,3,4,0.001,1,3,0.915,0.913,-0.0020000000000000018,-0.0020000000000000018,0.915,0.0,0.002,neither
lt6dkmxp,3,4,0.001,1,4,0.915,0.914,-0.0010000000000000009,-0.0010000000000000009,0.915,0.0,0.002,neither
lt6dkmxp,3,4,0.001,2,1,0.915,0.915,0.0,0.0,0.915,0.0,0.0,neither
lt6dkmxp,3,4,0.001,2,2,0.915,0.915,0.0,0.0,0.915,0.0,0.0,neither
lt6dkmxp,3,4,0.001,2,3,0.915,0.915,0.0,0.0,0.915,0.0,0.0,neither
lt6dkmxp,3,4,0.001,2,4,0.915,0.915,0.0,0.0,0.915,0.0,0.0,neither
lt6dkmxp,3,4,0.001,3,1,0.915,0.915,0.0,0.0,0.915,0.0,0.0,neither
lt6dkmxp,3,4,0.001,3,2,0.915,0.915,0.0,0.0,0.915,0.0,0.0,neither
lt6dkmxp,3,4,0.001,3,3,0.915,0.915,0.0,0.0,0.915,0.0,0.0,neither
lt6dkmxp,3,4,0.001,3,4,0.915,0.741,-0.17400000000000004,-0.18400000000000005,0.915,0.0040000001899898,0.996,violation-detecting
4oivv313,3,4,0.0,1,1,0.98,0.98,0.0,0.0,0.98,0.0219999998807907,0.0,neither
4oivv313,3,4,0.0,1,2,0.98,0.979,-0.0010000000000000009,-0.0010000000000000009,0.98,0.0140000004321336,0.0,neither
4oivv313,3,4,0.0,1,3,0.98,0.987,0.007000000000000006,0.008000000000000007,0.98,0.0099999997764825,0.0,neither
4oivv313,3,4,0.0,1,4,0.98,0.98,0.0,0.0,0.98,0.0080000003799796,0.0,neither
4oivv313,3,4,0.0,2,1,0.98,0.98,0.0,0.0,0.98,0.0,0.921,violation-detecting
4oivv313,3,4,0.0,2,2,0.98,0.976,-0.0040000000000000036,-0.0040000000000000036,0.98,0.0,0.592,neither
4oivv313,3,4,0.0,2,3,0.98,0.98,0.0,-0.0010000000000000009,0.98,0.1209999993443489,0.81,violation-detecting
4oivv313,3,4,0.0,2,4,0.98,0.978,-0.0020000000000000018,-0.0020000000000000018,0.98,0.0,0.766,neither
4oivv313,3,4,0.0,3,1,0.98,0.963,-0.017000000000000015,-0.016000000000000014,0.98,0.0,0.987,violation-detecting
4oivv313,3,4,0.0,3,2,0.98,0.968,-0.01200000000000001,-0.01200000000000001,0.98,0.0,0.985,violation-detecting
4oivv313,3,4,0.0,3,3,0.98,0.945,-0.03500000000000003,-0.03400000000000003,0.98,0.0,0.983,violation-detecting
4oivv313,3,4,0.0,3,4,0.98,0.915,-0.06499999999999995,-0.06599999999999995,0.98,0.0,0.985,violation-detecting
vsaf48zy,3,4,0.01,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
vsaf48zy,3,4,0.01,1,2,0.0,0.0,0.0,0.0,0.0,0.0109999999403953,0.0,neither
vsaf48zy,3,4,0.01,1,3,0.0,0.0,0.0,0.0,0.0,0.0089999996125698,0.0,neither
vsaf48zy,3,4,0.01,1,4,0.0,0.0,0.0,0.0,0.0,0.006000000052154,0.0,neither
vsaf48zy,3,4,0.01,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
vsaf48zy,3,4,0.01,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
vsaf48zy,3,4,0.01,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
vsaf48zy,3,4,0.01,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
vsaf48zy,3,4,0.01,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
vsaf48zy,3,4,0.01,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
vsaf48zy,3,4,0.01,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
vsaf48zy,3,4,0.01,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
dt9aisz4,3,4,0.001,1,1,0.318,0.318,0.0,0.0,0.318,0.0099999997764825,0.0,neither
dt9aisz4,3,4,0.001,1,2,0.318,0.318,0.0,0.0,0.318,0.0,0.0,neither
dt9aisz4,3,4,0.001,1,3,0.318,0.318,0.0,0.0,0.318,0.0,0.007,neither
dt9aisz4,3,4,0.001,1,4,0.318,0.318,0.0,0.0,0.318,0.0,0.0,neither
dt9aisz4,3,4,0.001,2,1,0.318,0.318,0.0,0.0,0.318,0.0,0.0,neither
dt9aisz4,3,4,0.001,2,2,0.318,0.318,0.0,0.0,0.318,0.0,0.0,neither
dt9aisz4,3,4,0.001,2,3,0.318,0.318,0.0,0.0,0.318,0.0,0.0,neither
dt9aisz4,3,4,0.001,2,4,0.318,0.318,0.0,0.0,0.318,0.0,0.0,neither
dt9aisz4,3,4,0.001,3,1,0.318,0.318,0.0,0.0,0.318,0.0,0.0,neither
dt9aisz4,3,4,0.001,3,2,0.318,0.318,0.0,0.0,0.318,0.0,0.0,neither
dt9aisz4,3,4,0.001,3,3,0.318,0.318,0.0,0.0,0.318,0.0,0.0,neither
dt9aisz4,3,4,0.001,3,4,0.318,0.318,0.0,0.0,0.318,0.0,0.0,neither
iuxukbwt,3,4,0.0,1,1,0.999,0.999,0.0,0.0,0.999,0.0109999999403953,0.0,neither
iuxukbwt,3,4,0.0,1,2,0.999,0.999,0.0,0.0,0.999,0.0309999994933605,0.0,neither
iuxukbwt,3,4,0.0,1,3,0.999,1.0,0.0010000000000000009,0.0010000000000000009,0.999,0.0160000007599592,0.0,neither
iuxukbwt,3,4,0.0,1,4,0.999,1.0,0.0010000000000000009,0.0010000000000000009,0.999,0.0080000003799796,0.002,neither
iuxukbwt,3,4,0.0,2,1,0.999,0.936,-0.06299999999999994,-0.061999999999999944,0.999,0.0,0.998,violation-detecting
iuxukbwt,3,4,0.0,2,2,0.999,0.999,0.0,0.0,0.999,0.0,0.99,violation-detecting
iuxukbwt,3,4,0.0,2,3,0.999,0.865,-0.134,-0.137,0.999,0.0,0.998,violation-detecting
iuxukbwt,3,4,0.0,2,4,0.999,0.999,0.0,0.0,0.999,0.0359999984502792,0.756,neither
iuxukbwt,3,4,0.0,3,1,0.999,0.999,0.0,0.0,0.999,0.0,0.565,neither
iuxukbwt,3,4,0.0,3,2,0.999,0.999,0.0,0.0,0.999,0.0,0.528,neither
iuxukbwt,3,4,0.0,3,3,0.999,0.999,0.0,0.0,0.999,0.0,0.566,neither
iuxukbwt,3,4,0.0,3,4,0.999,0.999,0.0,0.0,0.999,0.0,0.785,neither
768fnsfd,3,4,0.01,1,1,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
768fnsfd,3,4,0.01,1,2,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
768fnsfd,3,4,0.01,1,3,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
768fnsfd,3,4,0.01,1,4,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
768fnsfd,3,4,0.01,2,1,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
768fnsfd,3,4,0.01,2,2,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
768fnsfd,3,4,0.01,2,3,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
768fnsfd,3,4,0.01,2,4,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
768fnsfd,3,4,0.01,3,1,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
768fnsfd,3,4,0.01,3,2,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
768fnsfd,3,4,0.01,3,3,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
768fnsfd,3,4,0.01,3,4,0.223,0.223,0.0,0.0,0.223,0.0,0.0,neither
t71s51mn,3,4,0.001,1,1,0.0,0.0,0.0,0.0,0.0,0.0010000000474974,0.0,neither
t71s51mn,3,4,0.001,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
t71s51mn,3,4,0.001,1,3,0.0,0.0,0.0,0.0,0.0,0.0020000000949949,0.0,neither
t71s51mn,3,4,0.001,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
t71s51mn,3,4,0.001,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
t71s51mn,3,4,0.001,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
t71s51mn,3,4,0.001,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
t71s51mn,3,4,0.001,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
t71s51mn,3,4,0.001,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
t71s51mn,3,4,0.001,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
t71s51mn,3,4,0.001,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
t71s51mn,3,4,0.001,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
8n3bq8n7,3,4,0.0,1,1,0.204,0.205,0.0010000000000000009,-0.001999999999999974,0.204,0.0240000002086162,0.0,neither
8n3bq8n7,3,4,0.0,1,2,0.204,0.215,0.01100000000000001,0.006000000000000005,0.204,0.0230000000447034,0.0,neither
8n3bq8n7,3,4,0.0,1,3,0.204,0.211,0.007000000000000006,0.007000000000000006,0.204,0.0289999991655349,0.0,neither
8n3bq8n7,3,4,0.0,1,4,0.204,0.2,-0.003999999999999976,-0.009999999999999981,0.204,0.0149999996647238,0.007,neither
8n3bq8n7,3,4,0.0,2,1,0.204,0.204,0.0,0.0,0.204,0.0379999987781047,0.06,neither
8n3bq8n7,3,4,0.0,2,2,0.204,0.207,0.0030000000000000027,0.0030000000000000027,0.204,0.3190000057220459,0.005,neither
8n3bq8n7,3,4,0.0,2,3,0.204,0.174,-0.03,-0.034999999999999976,0.204,0.0089999996125698,0.064,neither
8n3bq8n7,3,4,0.0,2,4,0.204,0.205,0.0010000000000000009,0.0,0.204,0.0350000001490116,0.928,violation-detecting
8n3bq8n7,3,4,0.0,3,1,0.204,0.247,0.04300000000000001,0.04600000000000001,0.204,0.4079999923706054,0.196,neither
8n3bq8n7,3,4,0.0,3,2,0.204,0.249,0.04500000000000001,0.04600000000000001,0.204,0.3650000095367431,0.209,neither
8n3bq8n7,3,4,0.0,3,3,0.204,0.213,0.009000000000000008,0.008000000000000007,0.204,0.4189999997615814,0.316,neither
8n3bq8n7,3,4,0.0,3,4,0.204,0.223,0.019000000000000017,0.017000000000000015,0.204,0.4449999928474426,0.429,neither
31r8idn1,3,4,0.01,1,1,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
31r8idn1,3,4,0.01,1,2,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
31r8idn1,3,4,0.01,1,3,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
31r8idn1,3,4,0.01,1,4,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
31r8idn1,3,4,0.01,2,1,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
31r8idn1,3,4,0.01,2,2,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
31r8idn1,3,4,0.01,2,3,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
31r8idn1,3,4,0.01,2,4,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
31r8idn1,3,4,0.01,3,1,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
31r8idn1,3,4,0.01,3,2,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
31r8idn1,3,4,0.01,3,3,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
31r8idn1,3,4,0.01,3,4,0.076,0.076,0.0,0.0,0.076,0.0,0.0,neither
c7dhentq,3,4,0.001,1,1,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
c7dhentq,3,4,0.001,1,2,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
c7dhentq,3,4,0.001,1,3,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
c7dhentq,3,4,0.001,1,4,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
c7dhentq,3,4,0.001,2,1,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
c7dhentq,3,4,0.001,2,2,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
c7dhentq,3,4,0.001,2,3,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
c7dhentq,3,4,0.001,2,4,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
c7dhentq,3,4,0.001,3,1,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
c7dhentq,3,4,0.001,3,2,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
c7dhentq,3,4,0.001,3,3,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
c7dhentq,3,4,0.001,3,4,0.216,0.216,0.0,0.0,0.216,0.0,0.0,neither
sg55mwgp,3,4,0.0,1,1,0.251,0.249,-0.0020000000000000018,-0.0010000000000000009,0.251,0.0140000004321336,0.0,neither
sg55mwgp,3,4,0.0,1,2,0.251,0.244,-0.007000000000000006,-0.0030000000000000027,0.251,0.0099999997764825,0.0,neither
sg55mwgp,3,4,0.0,1,3,0.251,0.244,-0.007000000000000006,-0.008000000000000007,0.251,0.0130000002682209,0.002,neither
sg55mwgp,3,4,0.0,1,4,0.251,0.241,-0.010000000000000009,-0.007000000000000006,0.251,0.0160000007599592,0.0,neither
sg55mwgp,3,4,0.0,2,1,0.251,0.285,0.033999999999999975,0.032999999999999974,0.251,0.0209999997168779,0.001,neither
sg55mwgp,3,4,0.0,2,2,0.251,0.322,0.07100000000000001,0.068,0.251,0.025000000372529,0.001,neither
sg55mwgp,3,4,0.0,2,3,0.251,0.302,0.05099999999999999,0.045999999999999985,0.251,0.0280000008642673,0.0,neither
sg55mwgp,3,4,0.0,2,4,0.251,0.266,0.015000000000000013,0.015000000000000013,0.251,0.0240000002086162,0.003,neither
sg55mwgp,3,4,0.0,3,1,0.251,0.251,0.0,0.0,0.251,0.0560000017285347,0.111,neither
sg55mwgp,3,4,0.0,3,2,0.251,0.252,0.0010000000000000009,0.0010000000000000009,0.251,0.1720000058412552,0.082,neither
sg55mwgp,3,4,0.0,3,3,0.251,0.252,0.0010000000000000009,0.0010000000000000009,0.251,0.0280000008642673,0.067,neither
sg55mwgp,3,4,0.0,3,4,0.251,0.251,0.0,0.0,0.251,0.1270000040531158,0.033,neither
l9uslyu5,3,4,0.01,1,1,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
l9uslyu5,3,4,0.01,1,2,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
l9uslyu5,3,4,0.01,1,3,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
l9uslyu5,3,4,0.01,1,4,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
l9uslyu5,3,4,0.01,2,1,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
l9uslyu5,3,4,0.01,2,2,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
l9uslyu5,3,4,0.01,2,3,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
l9uslyu5,3,4,0.01,2,4,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
l9uslyu5,3,4,0.01,3,1,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
l9uslyu5,3,4,0.01,3,2,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
l9uslyu5,3,4,0.01,3,3,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
l9uslyu5,3,4,0.01,3,4,0.028,0.028,0.0,0.0,0.028,0.0,0.0,neither
2aavkrzj,3,4,0.001,1,1,0.221,0.221,0.0,0.0,0.221,0.0,0.0,neither
2aavkrzj,3,4,0.001,1,2,0.221,0.221,0.0,0.0,0.221,0.0,0.0,neither
2aavkrzj,3,4,0.001,1,3,0.221,0.221,0.0,0.0,0.221,0.0,0.0,neither
2aavkrzj,3,4,0.001,1,4,0.221,0.221,0.0,0.0,0.221,0.0,0.0,neither
2aavkrzj,3,4,0.001,2,1,0.221,0.221,0.0,0.0,0.221,0.0,0.006,neither
2aavkrzj,3,4,0.001,2,2,0.221,0.221,0.0,0.0,0.221,0.0,0.009,neither
2aavkrzj,3,4,0.001,2,3,0.221,0.221,0.0,0.0,0.221,0.0,0.009,neither
2aavkrzj,3,4,0.001,2,4,0.221,0.221,0.0,0.0,0.221,0.0,0.016,neither
2aavkrzj,3,4,0.001,3,1,0.221,0.221,0.0,0.0,0.221,0.0,0.0,neither
2aavkrzj,3,4,0.001,3,2,0.221,0.221,0.0,0.0,0.221,0.0,0.0,neither
2aavkrzj,3,4,0.001,3,3,0.221,0.221,0.0,0.0,0.221,0.0,0.0,neither
2aavkrzj,3,4,0.001,3,4,0.221,0.221,0.0,0.0,0.221,0.0,0.0,neither
pf2l4buj,3,4,0.0,1,1,0.55,0.547,-0.0030000000000000027,-0.0030000000000000027,0.55,0.0089999996125698,0.011,neither
pf2l4buj,3,4,0.0,1,2,0.55,0.547,-0.0030000000000000027,-0.008000000000000007,0.55,0.0149999996647238,0.008,neither
pf2l4buj,3,4,0.0,1,3,0.55,0.533,-0.017000000000000015,-0.017000000000000015,0.55,0.0309999994933605,0.0,neither
pf2l4buj,3,4,0.0,1,4,0.55,0.549,-0.0010000000000000009,-0.0010000000000000009,0.55,0.0170000009238719,0.0,neither
pf2l4buj,3,4,0.0,2,1,0.55,0.559,0.009000000000000008,0.008000000000000007,0.55,0.0,0.067,neither
pf2l4buj,3,4,0.0,2,2,0.55,0.544,-0.006000000000000005,-0.006000000000000005,0.55,0.0040000001899898,0.008,neither
pf2l4buj,3,4,0.0,2,3,0.55,0.581,0.030999999999999917,0.029999999999999916,0.55,0.0,0.012,neither
pf2l4buj,3,4,0.0,2,4,0.55,0.621,0.07099999999999995,0.07099999999999995,0.55,0.0089999996125698,0.032,neither
pf2l4buj,3,4,0.0,3,1,0.55,0.462,-0.08800000000000002,-0.09500000000000003,0.55,0.006000000052154,0.292,neither
pf2l4buj,3,4,0.0,3,2,0.55,0.523,-0.027000000000000024,-0.028000000000000025,0.55,0.0040000001899898,0.347,neither
pf2l4buj,3,4,0.0,3,3,0.55,0.476,-0.07400000000000007,-0.08200000000000002,0.55,0.0070000002160668,0.331,neither
pf2l4buj,3,4,0.0,3,4,0.55,0.493,-0.05700000000000005,-0.05800000000000005,0.55,0.0,0.36,neither
rk7gjukg,3,4,0.01,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
rk7gjukg,3,4,0.01,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
rk7gjukg,3,4,0.01,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
rk7gjukg,3,4,0.01,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
rk7gjukg,3,4,0.01,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
rk7gjukg,3,4,0.01,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
rk7gjukg,3,4,0.01,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
rk7gjukg,3,4,0.01,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
rk7gjukg,3,4,0.01,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
rk7gjukg,3,4,0.01,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
rk7gjukg,3,4,0.01,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
rk7gjukg,3,4,0.01,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neither
slwb9bir,3,4,0.001,1,1,0.91,0.91,0.0,0.0,0.91,0.003000000026077,0.0,neither
slwb9bir,3,4,0.001,1,2,0.91,0.91,0.0,0.0,0.91,0.0020000000949949,0.0,neither
slwb9bir,3,4,0.001,1,3,0.91,0.91,0.0,0.0,0.91,0.003000000026077,0.0,neither
slwb9bir,3,4,0.001,1,4,0.91,0.91,0.0,0.0,0.91,0.0020000000949949,0.0,neither
slwb9bir,3,4,0.001,2,1,0.91,0.91,0.0,0.0,0.91,0.0,0.0,neither
slwb9bir,3,4,0.001,2,2,0.91,0.91,0.0,0.0,0.91,0.0,0.0,neither
slwb9bir,3,4,0.001,2,3,0.91,0.91,0.0,0.0,0.91,0.0,0.0,neither
slwb9bir,3,4,0.001,2,4,0.91,0.91,0.0,0.0,0.91,0.0,0.0,neither
slwb9bir,3,4,0.001,3,1,0.91,0.859,-0.051000000000000045,-0.06400000000000006,0.91,0.0289999991655349,0.971,violation-detecting
slwb9bir,3,4,0.001,3,2,0.91,0.91,0.0,0.0,0.91,0.0,0.0,neither
slwb9bir,3,4,0.001,3,3,0.91,0.91,0.0,0.0,0.91,0.0,0.0,neither
slwb9bir,3,4,0.001,3,4,0.91,0.91,0.0,0.0,0.91,0.0,0.0,neither
1u92pvuk,3,4,0.0,1,1,0.656,0.657,0.0010000000000000009,0.0,0.656,0.0160000007599592,0.003,neither
1u92pvuk,3,4,0.0,1,2,0.656,0.659,0.0030000000000000027,0.0030000000000000027,0.656,0.0040000001899898,0.002,neither
